gbifID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	identifiedBy	scientificName
51747197	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	OSC84525	NA	Tom Ishimoto	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1954-01-31T00:00Z	NA	NA	NA	1954	1	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Oregon	Benton	NA	MacDonald Forest.	NA	NA	NA	NA	NA	NA	NA	44.6258	-123.3014	4828.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Chambers, H."	Alnus rubra Bong.
60037806	USU	UTC	NA	NA	UNKNOWN	NA	NA	NA	NA	38573	NA	HE Parks; ST Parks	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1938-04-01T00:00Z	NA	NA	NA	1938	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Humboldt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
891074510	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	NA	NA	http://www.inaturalist.org/observations/61306	61306	NA	Tessa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"For more information on habitat, vegetation, and weather of the Pack Forest area when I observed this specimen, please see the written journal for March 31, 2012. Red alder trees are abundant in Pack Forest and it is one of the dominant deciduous trees in the area. This particular object I have taken a picture of is a male catkin from a red alder tree. This male catkin is about an inch long and catkins like this one grow on the red alder trees in early spring. The female catkins are erect and develop into small cones. Red alder trees are often found in forests with Douglas fir or western hemlock and bigleaf maple trees. This particular specimen was found in a Douglas fir and bigleaf maple tree forest. The tree itself was 10-15 ft tall and had many lichens growing on it of various species and was located just off of the path on our second foray into the forest. Red alder trees can be used as environmental indicators in that their leaves develop purple or red splotches in the presence of high ozone levels."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2012-03-31T23:26Z	21:26:26Z	NA	NA	2012	3	31	"March 31, 2012 2:26:26 PM PDT"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	"46.87725830078125, -122.3023910522461"	NA	NA	NA	NA	NA	NA	46.87726	-122.30239	2381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
441684246	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	9577	NA	Harold W. Smith	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1937-03-23T00:00Z	NA	NA	NA	1937	3	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Washington	Spokane	NA	Riverside State Park.	NA	NA	NA	NA	NA	NA	NA	47.74333	-117.53417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	John J. Furlow	Alnus rubra Bong.
441684904	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	64244	NA	Elbert L. Little Jr.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1961-05-15T00:00Z	NA	NA	NA	1961	5	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Alaska	Haines	NA	Haines; North Tongass National Forest.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Elbert L. Little Jr.	Alnus rubra Bong.
441684985	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	155846	NA	Barbara Smith	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2006-06-29T00:00Z	NA	NA	NA	2006	6	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Washington	Chelan	NA	Lake Chelan National Recreation Area; Northeast side of Coon Lake where creek enters lake. One kilometer northeast of High Bridge in Stehekin River Valley.	NA	NA	NA	NA	NA	NA	NA	48.39078	-120.83264	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ben Legler	Alnus rubra Bong.
1228170916	F	Botany	Great Lakes TCN	F	PRESERVED_SPECIMEN	NA	NA	NA	4403c5fe-2ddc-4cd1-ae1a-2634915b23f2	Great Lakes TCN	282	H. C. Cowles	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3016238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1907-07-02T00:00Z	NA	NA	NA	1907	7	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"North America, U.S.A., Washington"	NORTH_AMERICA	NA	NA	NA	US	Washington	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47	-120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
615430368	CAS	DS	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:DS:212456	212456	9910	"Kildale, Doris K."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1930-06-29T00:00Z	NA	180	NA	1930	6	29	29-Jun-30	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Del Norte County	NORTH_AMERICA	NA	NA	NA	US	California	Del Norte County	NA	Big Flat	NA	841 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
615430370	CAS	DS	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:DS:212350	212350	9676	"Kildale, Doris K.; Kildale, L. B."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1930-06-08T00:00Z	NA	159	NA	1930	6	8	08-Jun-30	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Del Norte County	NORTH_AMERICA	NA	NA	NA	US	California	Del Norte County	NA	French Hill	NA	2000 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
615430399	CAS	BOT	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:BOT:609467	609467	8202	"True, Gordon H."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1977-05-25T00:00Z	NA	145	NA	1977	5	25	25-May-77	"A number of trees in low, wet area"	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Marin County	NORTH_AMERICA	NA	NA	NA	US	California	Marin County	NA	"Pike County Gulch (Galloway Canyon), on western slope of Bolinas ridge, ca 3 miles N of Stinson Beach. At western edge of property along coast highway"	NA	10 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
615430407	CAS	DS	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:DS:164726	164726	838	"McMinn, H. E."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1923-02-18T00:00Z	NA	49	NA	1923	2	18	"Feb. 18, 1923"	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Marin County	NORTH_AMERICA	NA	NA	NA	US	California	Marin County	NA	Stinson Beach (Willow Camp)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
615430450	CAS	DS	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:DS:16250	16250	s.n.	"Dudley, W. R."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1903-08-03T00:00Z	NA	215	NA	1903	8	3	Aug 3 -1903	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Monterey County	NORTH_AMERICA	NA	NA	NA	US	California	Monterey County	NA	Sur Post Office	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
864814519	Harvard University	A	NA	Harvard University	PRESERVED_SPECIMEN	NA	NA	NA	NA	barcode-00401415	11521	A. Eastwood	NA	NA	NA	NA	NA	NotDetermined	NA	NA	NA	Sheet	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11521	1922-10-18T00:00Z	NA	NA	NA	1922	10	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America;United States of America;California;Siskiyou County;	NORTH_AMERICA	NA	NA	NA	US	California	Siskiyou County	NA	Shasta Springs	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
864814363	Harvard University	GH	NA	Harvard University	PRESERVED_SPECIMEN	NA	NA	NA	NA	barcode-00401388	69066	L. S. Rose	NA	NA	NA	NA	NA	NotDetermined	NA	NA	NA	Sheet	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69066	1969-07-04T00:00Z	NA	NA	NA	1969	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America;United States of America;California;Mendocino County;	NORTH_AMERICA	NA	NA	NA	US	California	Mendocino County	NA	"3 mi. e. of Manchester, Brush Creek"	NA	ca. 200 feet	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
864814531	Harvard University	A	NA	Harvard University	PRESERVED_SPECIMEN	NA	NA	NA	NA	barcode-00401410	NA	C. C. Parry	NA	NA	NA	NA	NA	NotDetermined	NA	NA	NA	Sheet	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1887-01-01T00:00Z	NA	NA	NA	1887	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America;United States of America;California;	NORTH_AMERICA	NA	NA	NA	US	California	NA	NA	[no additional data]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
436992369	MNHN	P	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00543602	P00543602	NA	"Elmer, A.D.E."	NA	NA	NA	NA	NA	fr	NA	NA	NA	hb	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2759	1900-08-01T00:00Z	NA	NA	NA	1900	8	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	"Olympic Mts, Clallam, Washington"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus oregana Nutt.
1019557335	MNHN	P	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00406405	P00406405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy	NA	NA	NA	NA	NA	Cat. des bois : B 7112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	Californie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus oregana Nutt.
1269577380	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	NA	NA	http://www.inaturalist.org/observations/3269438	3269438	NA	Kathleen Sayce	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2016-05-21T00:00Z	NA	NA	NA	2016	5	21	16-05-21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	Lewis and Clark National Park	NA	NA	NA	NA	NA	NA	46.1234	-123.87686	184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1140021302	Naturalis	Botany	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	http://data.biodiversitydata.nl/naturalis/specimen/L.1561146	L.1561146	NA	Suksdorf  WN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1903-03-01 | 1903-03-31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	Washington's flora. Klickitat County.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
615430376	CAS	DS	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:DS:161748	161748	2488	"Kildale, Doris K."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1926-08-12T00:00Z	NA	224	NA	1926	8	12	"Aug. 12, 1926"	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Humboldt County	NORTH_AMERICA	NA	NA	NA	US	California	Humboldt County	NA	Moonstone Beach between Arcata and Trinidad	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
615430436	CAS	BOT	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:BOT:513550	513550	4108	"True, Gordon H."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1968-03-23T00:00Z	NA	83	NA	1968	3	23	23-Mar-68	"W/ Salix, Myrica in marshy swale"	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Mendocino County	NORTH_AMERICA	NA	NA	NA	US	California	Mendocino County	NA	2 miles N of Point Arena between Coast Highway and the ocean	NA	50 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
615430443	CAS	BOT	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:BOT:737907	737907	3672	"Bartholomew, B.; Landrum, L. R.; Li, H. W.; Ying, T. S."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169332	Tree ca. 5 m tall	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1985-11-06T00:00Z	NA	310	NA	1985	11	6	06-Nov-85	Growing in a draw. Coastal sage vegetation on steep slopes	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Monterey County	NORTH_AMERICA	NA	NA	NA	US	California	Monterey County	NA	3.4 km N of the San Luis Obispo County line	NA	50 m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
615430469	CAS	DS	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:DS:595373	595373	2760	"Thomas, J. H."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169349	Trees to 20 m tall. Leaves beginning to come out	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1953-02-08T00:00Z	NA	39	NA	1953	2	8	"Feb. 8, 1953"	"Soil moist, with considerable humus. Dominant trees include: Pseudotsuga taxifolia, Sequoia sempervirens, Umbellularia californica, Acer negundo var. californica. Alnus rubra, Lithocarpus densiflora, and Aesculus californica . Growing along edges of stream"	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Santa Cruz County	NORTH_AMERICA	NA	NA	NA	US	California	Santa Cruz County	NA	"Rancho del Oso. Along Waddell Creek, about 2 miles from the coast."	NA	150 ft	NA	NA	NA	NA	NA	37.12167	-122.265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
615430490	CAS	DS	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:DS:411457	411457	8072	"Thomas, John H."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1959-08-16T00:00Z	NA	228	NA	1959	8	16	16-Aug-59	Edge of creek in redwood forest	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Santa Cruz County	NORTH_AMERICA	NA	NA	NA	US	California	Santa Cruz County	NA	Waddell Creek about 2 miles inlad from the coast. Rancho del Oso.	NA	50 ft	NA	NA	NA	NA	NA	37.125	-122.26667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
60038944	USU	UTC	NA	NA	UNKNOWN	NA	NA	NA	NA	224717	NA	G.K. Helmkamp; E.A. Helmkamp; A. Kerchner	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1997-06-26T00:00Z	NA	NA	NA	1997	6	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Mendocino	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.45	-123.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
51747165	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	OSC74282	NA	William H. Baker	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1938-06-04T00:00Z	NA	NA	NA	1938	6	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Oregon	Lane	NA	2 miles west of Coburg.	NA	NA	NA	NA	NA	NA	NA	44.1372	-123.1157	4828.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Chambers, H."	Alnus rubra Bong.
51747339	OSC	WILLU	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	WILLU25114	NA	Oliver V. Matthews	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1940-10-12T00:00Z	NA	NA	NA	1940	10	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Oregon	Washington	NA	Dixie Mt. district.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Chambers, H."	Alnus rubra Bong.
466025115	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V28165	NA	"H.E. Parks, S.T. Parks"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	NA	NA	"Humboldt County, Trinidad, Spruce Cover"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"H.E. Parks, S.T. Parks"	Alnus rubra Bong.
441684245	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	9576	NA	Walter J. Eyerdam	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1949-04-02T00:00Z	NA	NA	NA	1949	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Washington	Skagit	NA	Near Lake Erie.	NA	NA	NA	NA	NA	NA	NA	48.45279	-122.6407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
441684879	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	63917	NA	A. A. Heller	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1929-07-11T00:00Z	NA	NA	NA	1929	7	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Alaska	NA	NA	"North of Sitka in the neighborhood where Old Sitka was located, the original settlement."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	John J. Furlow	Alnus rubra Bong.
441684918	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	64275	NA	J. M. Grant	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1917	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Washington	Grays Harbor	NA	"Montesano, Wn. (WA)."	NA	NA	NA	NA	NA	NA	NA	46.98174	-123.6038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	John J. Furlow	Alnus rubra Bong.
1041217739	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	NA	number of labels=1	urn:occurrence:Arctos:UAM:Herb:22680:139288	22680	NA	Collector(s): Jay Ver Hoef		NA	NA	NA	NA	NA	NA	NA	NA	whole organism	NA	NA	NA	NA	ALAAC=V107194; original identifier=667	NA	NA	NA	NA	NA	NA	<i>Alnus rubra</i> (accepted ID) identified by unknown on 2004-10-18; method: legacy	NA	NA	NA	NA	NA	1982-08-11T00:00Z	NA	NA	223	1982	8	11	82-08-11	Sphagnum muskeg; common at streamsides	NA	NA	NA	NA	NA	NA	NA	NA	"North America, United States, Alaska, Bradfield Canal Quad"	NORTH_AMERICA	NA	NA	NA	US	Alaska	NA	NA	"Alexander Archipelago, Frosty Bay, 13 km S of mouth of Bradfield Canal"	"Alexander Archipelago, Frosty Bay, 13 km S of mouth of Bradfield Canal"	NA	NA	NA	NA	Alan R. Batten	NA	56.06	-131.96	3615	NA	NA	decimal degrees	NA	NA	NA	NA	Alan R. Batten	00:00.0	not recorded	unknown	unverified	NA	unknown	Alnus rubra Bong.
1021184801	UCD	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	UCD110036	1398 a	Frederica Bowcutt		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1989-07-09T00:00Z	NA	NA	NA	1989	7	9	07 09 1989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Mendocino	NA	"Mendocino County: Sinkyone Wilderness State Park. Old townsite of Wheeler. 7 air miles SSE of Four Corners, about 20 air miles SSW of Garberville. Red alder riparian woodland along Jackson Creek"	NA	40 ft.	NA	NA	NA	NA	NA	39.8853	-123.91	206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	(copied from CHSC79758)	NA	NA	NA	Alnus rubra Bong.
1021256244	UC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	UC1135155	399	A. E. Wieslander		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1934-03-18T00:00Z	NA	NA	NA	1934	3	18	Mar 18 1934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Marin	NA	near Inverness; Point Reyes Quadrangle	NA	20 ft	NA	NA	NA	NA	NA	38.10004	-122.85484	2000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Geolocate	NA	NA	NA	Alnus rubra Bong.
