gbifID	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled
230650715	NA	NA	NA	NA	NA	GBR004	GBR	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	308832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	NA	NA	NA	NA	865df020-f762-11e1-a439-00145eb45e9a	ZZ	2016-04-15T23:07Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	BIOCASE	NA	2013-09-07T09:13Z
1248731799	Physical Object	NA	NA	urn:lsid:biocol.org:col:15846	http://dataset.canadensys.net/qfa-vascular-specimens	Universití© Laval	QFA	Herbier Louis-Marie (QFA) - Collection de plantes vasculaires	Universití© Laval	PRESERVED_SPECIMEN	NA	NA	NA	QFA0230864	QFA0230864	7653	"Turner, George Harrison"	NA	NA	mounted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1951-08-03T00:00Z	NA	NA	NA	1951	8	3	03 aoíét 1951	in mixed stand of species...	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	Alberta	NA	NA	"South edge of Battle Lake, 1/2 mile above lake oeillet?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Turner, George Harrison"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	Abies lasiocarpa (Hooker) Nuttall	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	2fd02649-fc08-4957-9ac5-2830e072c097	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-03-23T15:49Z	2016-03-23T15:49Z
574764627	PhysicalObject	NA	NA	http://biocol.org/urn:lsid:biocol.org:col:15670	NA	E	E	Royal Botanic Garden Edinburgh Herbarium	E	PRESERVED_SPECIMEN	NA	NA	NA	http://data.rbge.org.uk/herb/E00245193	E00245193	540	"Henry, J Norman"	NA	NA	herbarium specimen of unspecified type	NA	NA	NA	NA	BGBASE:255617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1933-07-24T00:00Z	NA	205	NA	1933	7	24	33-07-24	NA	NA	NA	NA	NA	"Plentiful in rich, moist soil"	NA	NA	NA	North America	NA	NA	NA	NA	CA	British Columbia	NA	NA	Akie Pass	NA	4000 FT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	degrees minutes seconds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	GB	2016-04-16T01:13Z	1219	0	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2014-05-29T14:49Z	2016-06-06T13:39Z
78345109	NA	NA	NA	NA	NA	CMN	CAN	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	CAN 401678	NA	"Brayshaw, T. C."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1971-07-17T00:00Z	NA	NA	NA	1971	7	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	CA	British Columbia	Cassiar Land Distr.	NA	"Atlin, Ruby Mountain; elev. 4500 feet"	NA	NA	NA	NA	NA	NA	NA	59.7	-133.367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	NA	NA	NA	NA	830da118-f762-11e1-a439-00145eb45e9a	CA	2016-04-17T16:22Z	NA	NA	NA	NA	NA	NA	GEODETIC_DATUM_ASSUMED_WGS84	NA	TRUE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DIGIR	2014-05-29T11:55Z	2014-10-06T16:47Z
78345715	NA	NA	NA	NA	NA	CMN	CAN	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	CAN 5758	NA	Dawson	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1876-01-01T00:00Z	NA	NA	NA	1876	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	CA	British Columbia	NA	NA	Between Stewart and Fraser Lakes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	NA	NA	NA	NA	830da118-f762-11e1-a439-00145eb45e9a	CA	2016-04-17T16:22Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DIGIR	2014-05-29T11:55Z	2014-10-06T16:47Z
918953061	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:15106	http://dataset.canadensys.net/ubc-vascular-specimens	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	149211	V229411	ACZ	W.H. Parker; Jack Maze	NA	NA	mounted	NA	NA	NA	NA	NA	"Tree, 17.0 inches DBH"	NA	NA	NA	NA	NA	"Abies lasiocarpa by W.H. Parker, Jack Maze 1975"	NA	NA	NA	NA	NA	1975-07-27T00:00Z	NA	NA	NA	1975	7	27	1975 Jul 27	"Growing in forest of Abies, Picea & some Tsuga with Abies & Picea by far the most common. Understory includes Oplopanax (in wetter sites), Cornus canadensis, Vaccinium."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"21.8 miles from the Hazelton-Meziadin Lake Highway on road to Fred Wright Lake, 0.25 miles north of Bonney Lake"	NA	2600 ft	NA	NA	NA	NA	NA	55.95	-128.8	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.H. Parker; Jack Maze	1975-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	TRUE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-02-15T18:10Z	2016-02-15T18:10Z
918953080	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:15106	http://dataset.canadensys.net/ubc-vascular-specimens	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	149235	V229282	ADV	W.H. Parker; Jack Maze	NA	NA	mounted	NA	NA	NA	NA	NA	"Tree, 12.2 inches DBH"	NA	NA	NA	NA	NA	"Abies lasiocarpa by W.H. Parker, Jack Maze 1975"	NA	NA	NA	NA	NA	1975-07-30T00:00Z	NA	NA	NA	1975	7	30	1975 Jul 30	"Growing in forest of Abies & Picea glauca. Understory includes Oplopanax, Viburnum, Vaccinium, et al."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"on the Stewart-Cassiar Highway, just north of the northernmost crossing of the Bell-Irving River"	NA	1900 ft	NA	NA	NA	NA	NA	56.75	-129.85	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.H. Parker; Jack Maze	1975-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	TRUE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-02-15T18:10Z	2016-02-15T18:10Z
918953083	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:15106	http://dataset.canadensys.net/ubc-vascular-specimens	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	149237	V229449	ADX	W.H. Parker; Jack Maze	NA	NA	mounted	NA	NA	NA	NA	NA	"Tree, 14.2 inches DBH"	NA	NA	NA	NA	NA	"Abies lasiocarpa by W.H. Parker, Jack Maze 1975"	NA	NA	NA	NA	NA	1975-07-30T00:00Z	NA	NA	NA	1975	7	30	1975 Jul 30	"Growing in forest of Abies & Picea glauca. Understory includes Oplopanax, Viburnum, Vaccinium, et al."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"on the Stewart-Cassiar Highway, just north of the northernmost crossing of the Bell-Irving River"	NA	1900 ft	NA	NA	NA	NA	NA	56.75	-129.85	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.H. Parker; Jack Maze	1975-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	TRUE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-02-15T18:10Z	2016-02-15T18:10Z
918953088	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:15106	http://dataset.canadensys.net/ubc-vascular-specimens	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	149227	V229017	ADN	W.H. Parker; Jack Maze	NA	NA	mounted	NA	NA	NA	NA	NA	"Tree, 23.4 inches DBH"	NA	NA	NA	NA	NA	"Abies lasiocarpa by W.H. Parker, Jack Maze 1975"	NA	NA	NA	NA	NA	1975-07-28T00:00Z	NA	NA	NA	1975	7	28	1975 Jul 28	Growing in forest of Abies & Tsuga heterophylla	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"1 mile south of the Nass River Bridge, 0.25 miles east of Meziadin Lake-Hazelton Road on logging road"	NA	1200 ft	NA	NA	NA	NA	NA	56.05	-129.15	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.H. Parker; Jack Maze	1975-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	TRUE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-02-15T18:10Z	2016-02-15T18:10Z
918953273	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:15106	http://dataset.canadensys.net/ubc-vascular-specimens	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	149421	V229148	ANQ	W.H. Parker; Jack Maze	NA	NA	mounted	NA	NA	NA	NA	NA	"ca. 30 ft high, DBH 9.4 inches. 9.5 rows stomata."	NA	NA	NA	NA	NA	"Abies lasiocarpa by W.H. Parker, Jack Maze 1977"	NA	NA	NA	NA	NA	1977-08-09T00:00Z	NA	NA	NA	1977	8	9	1977 Aug 09	"By far the dominant component is Populus tremuloides, with some Alnus, P. trichocarpa and Salix as well forming shrubby understory. Young individuals of  Betula papyrifera, Pinus contorta. Understory-Picea glauca, Castilleja, Rubus, Fragaria, Cornus canadensis, Linnaea borealis, Lycopodium, Viburnum, Petasites, Smilacina, Pyrola, Equisetum, Sorbus, Spiraea, Sambucus, Aralia, Streptopus."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"southwest of Dawson Creek, 8.4 miles south of Highway 97 on road to Fellers Heights & Upper Cutbank, turn to west on Puggins Mountain Logging Road, 10 miles from Upper Cutbank junction"	NA	3300 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.H. Parker; Jack Maze	1977-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	NA	STILLIMAGE	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-02-15T18:10Z	2016-02-15T18:10Z
918953285	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:15106	http://dataset.canadensys.net/ubc-vascular-specimens	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	149426	V229153	ANV	W.H. Parker; Jack Maze	NA	NA	mounted	NA	NA	NA	NA	NA	"20-60 ft high, DBH 9.1 inches. 7.25 rows stomata."	NA	NA	NA	NA	NA	"Abies lasiocarpa by W.H. Parker, Jack Maze 1977"	NA	NA	NA	NA	NA	1977-08-10T00:00Z	NA	NA	NA	1977	8	10	1977 Aug 10	"Right-of-way has been cut through fairly mature stand of Picea engelmannii & Abies lasiocarpa. Understory-Ribes, Rubus sp., Rubus spectabilis, Salix, Populus trichocarpa, Alnus, Picea, Abies, Aralia, Cornus canadensis, Vaccinium, Oplopanax, Sorbus, Smilacina, Pyrola, Streptopus, Tellima, Maianthemum, Erythronium."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"ca. 50 miles west of Chetwynd, oil pipeline right-of-way just south of Hart Highway 97, right in Rocky Mountains (slightly east of crest)"	NA	2360 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.H. Parker; Jack Maze	1977-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	NA	STILLIMAGE	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-02-15T18:10Z	2016-02-15T18:10Z
441678739	NA	NA	NA	NA	NA	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	37902	NA	JoAnn Robbins	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1973-06-19T00:00Z	NA	NA	NA	1973	6	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"30 miles northeast of Stewart, on road to Meziadin Lake."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	NA	NA	NA	NA	8310f570-f762-11e1-a439-00145eb45e9a	US	2016-04-17T16:22Z	366	0	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DIGIR	2014-10-07T14:39Z	2014-10-07T14:39Z
883370182	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:35062	NA	University of Alberta Museums	ALTA-VP	University of Alberta Vascular Plant Herbarium (ALTA-VP)	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:ALTA-VP:482	482	10695	"Moss, Ezra Henry"		NA	dried and pressed	NA	NA	NA	Fir - spruce woods.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1955-06-13T00:00Z	NA	NA	NA	1955	6	13	55-06-13	forest; coniferous	NA	NA	NA	NA	NA	NA	NA	NA	North America | Canada | British Columbia	NORTH_AMERICA	NA	NA	NA	CA	British Columbia	NA	NA	Fort Nelson	NA	NA	NA	NA	NA	Canadian Geographical Names Data Base	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	Abies Mill.	NA	NA	NA	NA	Plantae | Gymnosperms | Pinales | Pinaceae | Abies Mill.	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	2429287b-ef65-4cfd-afcc-11cc3ba95cca	CA	2016-05-10T19:38Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-05-10T19:38Z	2016-05-10T19:38Z
883414129	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:35062	NA	University of Alberta Museums	ALTA-VP	University of Alberta Vascular Plant Herbarium (ALTA-VP)	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:ALTA-VP:124875	124875	AC-8	"Parker, W. H. | Maze, J."		NA	dried and pressed	NA	NA	NA	Alpine	NA	stunted trees	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1975-07-24T00:00Z	NA	NA	NA	1975	7	24	75-07-24	forest; coniferous	NA	NA	NA	NA	NA	NA	NA	NA	North America | Canada | British Columbia	NORTH_AMERICA	NA	NA	NA	CA	British Columbia	NA	NA	Nass Camp	"4.5 miles south of Nass Junction - Kitwanga Junction Road, on Seakinnish Creek [Ksi Sgasginist]. Alpine area. Altitude: 3450 ft."	3450 ft	NA	NA	NA	Canadian Geographical Names Data Base	NA	55.21667	-128.91667	2287	NA	NA	NA	NA	NA	NA	NA	"McDougall, Seamus"	15-02-05	NA	MaNIS georeferencing guidelines	NA	Verbatim lat-long converted to decimal. Assumed 1 minute verbatim coordinate precision and derived uncertainty via SQL calculation.	"Parker, W. H. | Maze, J."	1975-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	Abies Mill.	NA	NA	NA	NA	Plantae | Gymnosperms | Pinales | Pinaceae | Abies Mill.	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	2429287b-ef65-4cfd-afcc-11cc3ba95cca	CA	2016-05-10T19:39Z	NA	NA	NA	NA	NA	NA	COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84	NA	TRUE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-05-10T19:39Z	2016-05-10T19:39Z
883370081	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:35062	NA	University of Alberta Museums	ALTA-VP	University of Alberta Vascular Plant Herbarium (ALTA-VP)	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:ALTA-VP:478	478	NA	"Moss, Ezra Henry | Whyte, J. H."		NA	dried and pressed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1950-08-31T00:00Z	NA	NA	NA	1950	8	31	50-08-31	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America | Canada | Alberta	NORTH_AMERICA	NA	NA	NA	CA	Alberta	NA	NA	Coleman	"Coleman, Alberta"	NA	NA	NA	NA	Canadian Geographical Names Data Base	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	Abies Mill.	NA	NA	NA	NA	Plantae | Gymnosperms | Pinales | Pinaceae | Abies Mill.	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	2429287b-ef65-4cfd-afcc-11cc3ba95cca	CA	2016-05-10T19:38Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-05-10T19:38Z	2016-05-10T19:38Z
