gbifID	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	eventDate	year	month	day	verbatimEventDate	habitat	samplingProtocol	higherGeography	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	identifiedBy	dateIdentified	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	species	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
883385118	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:35062	NA	University of Alberta Museums	ALTA-VP	University of Alberta Vascular Plant Herbarium (ALTA-VP)	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:ALTA-VP:116495	116495	NA	"Strong, Wayne L."		NA	NA	NA	NA	NA	NA	NA	NA	dried and pressed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Acer glabrum Torr. identified by Strong, Wayne L."	NA	1975-06-15T00:00Z	1975	6	15	75-06-15	valley	NA	North America | United States | Montana | Toole County	US	Montana	Toole County	NA	Pratt Canyon	"Sweet Grass Hills: Pratt Canyon, West Butte.  Valley bottom/floor."	NA	NA	NA	NA	Getty Thesaurus of Geographic Names	NA	48.9356	-111.5677	1500	NA	NA	NA	NA	"Ogilvie, Robert T."	NA	Acer	NA	glabrum	NA	SPECIES	Acer glabrum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1055609869	NA	NA	NA	NA	NA	NHMUK	BOT	NA	NA	PRESERVED_SPECIMEN	NA	NA	"{""collectionkind"": ""Sheet"", ""recordtype"": ""Specimen - single"", ""gbifissue"": ""COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"", ""created"": ""2007-09-27"", ""gbifid"": 1055609869, ""centroid"": true, ""subdepartment"": ""Flowering Plants"", ""determinations"": {""filedAs"": [""True"", "" False""], ""name"": [""Acer glabrum var. tripartitum (Nutt.) Pax"", "" Acer tripartitum Nutt.""]}}"	10c9357e-716d-4928-a3bb-f0f22be4c6dc	BM000624926	s.n.	Thomas Nuttall; b.1786; d.1859; Nutt.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NHMUK:ecatalogue:4985828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States of America	US	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45.69558	-112.49151	NA	NA	NA	NA	NA	NA	NA	Acer	NA	glabrum	tripartitum	VARIETY	Acer glabrum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1024215515	NA	NA	NA	NA	NA	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	NA	NA	http://www.inaturalist.org/observations/846910	846910	NA	Gena Bentall	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2014-08-25T03:32Z	2014	8	25	Sun Aug 24 2014 18:32:03 GMT-0700 (PDT)	NA	NA	NA	US	NA	NA	NA	NA	"Coeur d'Alene National Forest, Harrison, ID, US"	NA	NA	NA	NA	NA	NA	47.60544	-116.66497	NA	NA	NA	NA	NA	NA	2014-08-25T03:45Z	Acer	NA	glabrum	NA	SPECIES	Acer glabrum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
864766177	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:15631	NA	Harvard University	GH	NA	Harvard University	PRESERVED_SPECIMEN	NA	NA	NA	NA	barcode-00363498	12730	A. A. Heller	NA	NA	NA	NA	NA	NotDetermined	NA	NA	NA	Sheet	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1917-06-19T00:00Z	1917	6	19	NA	NA	NA	North America;United States of America;California;Placer County;	US	California	Placer County	NA	Emigrant Gap	NA	5300 feet	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acer	NA	glabrum	torreyi	VARIETY	Acer glabrum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
864766128	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:15631	NA	Harvard University	GH	NA	Harvard University	PRESERVED_SPECIMEN	NA	NA	NA	NA	barcode-00363489	6297	H. N. Bolander	NA	NA	NA	NA	NA	NotDetermined	NA	NA	NA	Sheet	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1866-01-01T00:00Z	1866	1	1	NA	NA	NA	North America;United States of America;California;Mariposa County;	US	California	Mariposa County	Yosemite National Park	Yosemite Valley	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acer	NA	glabrum	NA	SPECIES	Acer glabrum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1146227325	PhysicalObject	NA	urn:lsid:biocol.org:col:15621	NA	NA	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	NA	number of labels=1	http://arctos.database.museum/guid/UAM:Herb:12730?seid=1184992	12730	NA	Collector(s): Claudia Rector		NA	NA	NA	NA	NA	NA	NA	NA	whole organism	NA	NA	NA	NA	ALAAC=V119735; original identifier=CR-517	NA	http://arctos.database.museum/guid/UAM:Herb:12730	NA	NA	NA	NA	<i>Acer glabrum</i> (accepted ID) identified by unknown on 2004-10-18; method: legacy	NA	1995-05-11T00:00Z	1995	5	11	95-05-11	"seepy, W-facing rock face, growing with devil's club"	NA	"North America, United States, Alaska, Skagway Quad"	US	Alaska	NA	NA	"Coast Mts., Skagway, Chilkoot Trail, near top of Saintly Hill"	"Coast Mts., Skagway, Chilkoot Trail, near top of Saintly Hill"	NA	NA	NA	NA	Alan R. Batten	NA	59.45	-135.31	3615	NA	NA	decimal degrees	NA	unknown	2004-10-18T00:00Z	Acer	NA	glabrum	NA	SPECIES	Acer glabrum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1097525780	PhysicalObject	NA	NA	NA	NA	NY	NA	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	5e0dbee1-d125-43b6-b24a-3282eb566eeb	1002635	8977	A. G. Tiehm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1984-07-14T00:00Z	1984	7	14	NA	NA	NA	NA	US	Nevada	White Pine Co.	NA	"Duck Creek Range, ridge east of Success Summit overlooking Mosier Canyon"	NA	NA	NA	NA	NA	NA	NA	39.25	-114.72	NA	NA	NA	NA	NA	NA	NA	Acer	NA	glabrum	diffusum	VARIETY	Acer glabrum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1098244057	PhysicalObject	NA	NA	NA	NA	NY	NA	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	de5c16f7-47da-459f-9393-c619cb8929da	1002512	13060	W. H. Baker	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1955-06-20T00:00Z	1955	6	20	NA	NA	NA	NA	US	Idaho	Owyhee Co.	NA	"Edge of creek, Silver City range, 1 mile below N. Y. summit, 3 miles north of Silver City"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acer	NA	glabrum	NA	SPECIES	Acer glabrum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1098429189	PhysicalObject	NA	NA	NA	NA	NY	NA	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	ff7a26e0-d153-4705-82bf-d41b01e8d492	1002602	1031	Collector unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1933-07-28T00:00Z	1933	7	28	NA	NA	NA	NA	US	Utah	Grand Co.	NA	Mill Creek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acer	NA	glabrum	NA	SPECIES	Acer glabrum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1041371114	PhysicalObject	NA	urn:lsid:biocol.org:col:15415	urn:uuid:ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7	NA	KHD	vascular plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:uuid:6a8b9f21-ff39-49f7-b0cd-0aca4cbfbb6a	KHD00022127	5728	Loraine Yeatts; Dick Yeatts	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47880	Just beginning to leaf out and bloom; watered by runoff cliff and slickrock above.	NA	NA	NA	NA	NA	NA	NA	2009-04-23T00:00Z	2009	4	23	NA	"At base of cliff in shadow of penisula fin extending W from main palisade ridge; with Pseuotsuga menziesii, Philadelphus microphylla, Pinus edulis, Juniperus osteosperma, Symphoricarpus longiflorus. Permian Cutler Form. Permian Cutler Form."	NA	NA	US	Colorado	Mesa County	NA	Gateway Palisade Natural Area N of Gateway between CO hwy 141 & Dolores R.; unnamed drainage E of Mesa Co road 4.2 on W side of the Palisade.	NA	6115 FT	NA	NA	NA	NA	NA	38.71309	-108.97816	NA	NA	NA	NA	NA	NA	NA	Acer	NA	glabrum	NA	SPECIES	Acer glabrum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1041374072	PhysicalObject	NA	urn:lsid:biocol.org:col:15415	urn:uuid:ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7	NA	KHD	vascular plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:uuid:8e8dada3-c7c9-4697-ad5a-90fecfe7c111	KHD00000374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7855	NA	NA	NA	NA	NA	NA	NA	NA	1892-06-06T00:00Z	1892	6	6	NA	NA	NA	NA	US	Colorado	NA	NA	Dolores River	NA	NA	NA	NA	NA	NA	NA	38.7333	-109.02681	NA	NA	NA	NA	NA	NA	NA	Acer	NA	glabrum	NA	SPECIES	Acer glabrum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1041374168	PhysicalObject	NA	urn:lsid:biocol.org:col:15415	urn:uuid:ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7	NA	KHD	vascular plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:uuid:378a494c-578c-4154-b8bc-66d50d89d8e8	KHD00000377	93	Florence M. Brumback; Miss Clara A. Davies	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7861	NA	NA	NA	NA	NA	NA	NA	NA	1912-07-01T00:00Z	1912	7	1	NA	NA	NA	NA	US	Colorado	NA	NA	Region of Pikes Peak	NA	NA	NA	NA	NA	NA	NA	38.8526	-105.06252	NA	NA	NA	NA	NA	NA	NA	Acer	NA	glabrum	NA	SPECIES	Acer glabrum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1020795241	NA	NA	NA	NA	NA	UC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	UC933426	5439	"Annie M. Alexander, Louise Kellogg"		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1948-08-07T00:00Z	1948	8	7	Aug 7 1948	NA	NA	NA	US	California	Trinity	NA	"below the lake (Canyon Creek (tributary of Trinity River)); Trinity Mountains, Canyon Creek (trib Trinity River)"	NA	5500 ft	NA	NA	NA	NA	NA	40.94110579	-123.0177165	2653	NA	NA	NA	NA	NA	NA	Acer	NA	glabrum	glabrum	VARIETY	Acer glabrum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1020848685	NA	NA	NA	NA	NA	CAS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	CAS305407	16097	P. A. Munz		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1940-07-21T00:00Z	1940	7	21	VII-21-1940	NA	NA	NA	US	California	Mono	NA	"Barney Lake, 18 mi SW of Bridgeport"	NA	8300 ft	NA	NA	NA	NA	NA	38.1414	-119.4372	585	NA	NA	NA	NA	NA	NA	Acer	NA	glabrum	glabrum	VARIETY	Acer glabrum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1020909366	NA	NA	NA	NA	NA	CAS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	CAS53527	s.n.	Anna Head		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1920-07-25T00:00Z	1920	7	25	25-Jul-20	NA	NA	NA	US	California	Plumas	NA	"Feather River Region, Lake Center Camp"	NA	6500 m	NA	NA	NA	NA	NA	39.9939	-121.3928	5910	NA	NA	NA	NA	NA	NA	Acer	NA	glabrum	glabrum	VARIETY	Acer glabrum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
