gbifID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	occurrenceID	catalogNumber	recordNumber	recordedBy	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	fieldNotes	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	identifiedBy	scientificName
125538159	UCMC	COLO	NA	NA	PRESERVED_SPECIMEN	NA	NA	321256	NA	C.F. Baker	1899-05-12T00:00Z	NA	NA	NA	1899	5	12	NA	NA	NA	NA	NA	NA	US	Colorado	Lake	NA	Graham's Park.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
125538321	UCMC	COLO	NA	NA	PRESERVED_SPECIMEN	NA	NA	424670	NA	Nesbit	1923-05-05T00:00Z	NA	NA	NA	1923	5	5	NA	NA	NA	NA	NA	NA	US	Colorado	El Paso	NA	Bear Creek.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
125538410	UCMC	COLO	NA	NA	PRESERVED_SPECIMEN	NA	NA	450170	NA	Tim Hogan	1991-05-21T00:00Z	NA	NA	NA	1991	5	21	NA	NA	NA	NA	NA	NA	US	Colorado	Boulder	NA	"Boulder Mt. Parks. Long Canyon, on NW side of Green Mt."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
1261098308	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	NA	urn:catalog:MO:Tropicos:398685	398685	Stein 1846	Bruce A. Stein	1984-08-07T00:00Z	NA	NA	NA	1984	8	7	NA	NA	NA	NA	NA	NA	US	Colorado	Larimer	NA	"Roosevelt National Forest, Hwy 28, 14 miles west of Poudre (Hwy 237). Elev. 7,100 ft. Lodgepole pine forest."	NA	NA	NA	NA	NA	NA	NA	NA	NA	B.A. Stein	Arctostaphylos uva-ursi (L.) Spreng.
1139614369	Naturalis	Botany	NA	NA	PRESERVED_SPECIMEN	NA	http://data.biodiversitydata.nl/naturalis/specimen/U.1287931	U.1287931	NA	Kramer  KU	1961-05-12T00:00Z	NA	NA	NA	1961	5	12	61-05-12	NA	NA	NA	NA	NA	US	NA	NA	NA	"Flora Americae Borealis, Civ.: Massachusetts, Co. Plymouth, On route 3, between Plymouth and the Cape Cod canal. Strongly sloping road side."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
1041141496	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	urn:occurrence:Arctos:UAM:Herb:12846:661727	12846	NA	Collector(s): Suzi Golodoff	1995-06-20T00:00Z	NA	NA	171	1995	6	20	95-06-20	"dry, rocky heath"	NA	NA	Aleutian Islands	NA	US	Alaska	NA	NA	"Aleutian Is., Unalaska I., Unalaska Bay, Amaknak I., top of Strawberry Hill"	"Aleutian Is., Unalaska I., Unalaska Bay, Amaknak I., top of Strawberry Hill"	NA	NA	NA	NA	Alan R. Batten	NA	53.96	-166.5	unknown	Arctostaphylos uva-ursi (L.) Spreng.
1041158108	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	urn:occurrence:Arctos:UAM:Herb:143629:1189861	143629	NA	"Collector(s): Bruce A. Bennett, Patricia Loomis"	2003-06-02T00:00Z	NA	NA	153	2003	6	2	02-Jun-03	common on base of talus slope on Pingpong Mtn and on established riverbars	NA	NA	NA	NA	US	Alaska	NA	NA	"Nutzotin Mts, White River near PingPong Mtn., N side of White R, 11 mi E of Canadian Border"	"Nutzotin Mts, White River near PingPong Mtn., N side of White R, 11 mi E of Canadian Border"	NA	NA	NA	NA	unknown	NA	61.72444137	-141.3704929	unknown	Arctostaphylos uva-ursi (L.) Spreng.
1041176044	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	urn:occurrence:Arctos:UAM:Herb:162634:241065	162634	NA	"Collector(s): Carolyn L. Parker, Stacy Studebaker, Bill Pyle"	2008-07-29T00:00Z	NA	NA	211	2008	7	29	29-Jul-08	"small mat of dwarf shrubs, Empetrum and forbs"	NA	NA	NA	Afognak Island	US	Alaska	NA	NA	Red Peak summit	Red Peak summit	NA	NA	NA	NA	Carolyn L. Parker	NA	58.39138	-152.65452	Carolyn L. Parker	Arctostaphylos uva-ursi (L.) Spreng.
1041232470	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	urn:occurrence:Arctos:UAM:Herb:24839:826105	24839	NA	Collector(s): Jason Randall Grant	1988-05-28T00:00Z	NA	NA	149	1988	5	28	88-05-28	12 KM UP RIVER FROM BRIDGE AT MILE 323.1	NA	NA	NA	NA	US	Alaska	NA	NA	Salcha R. 12 km upstream from mile 323.1 Richardson Hwy.	Salcha R. 12 km upstream from mile 323.1 Richardson Hwy.	NA	NA	NA	NA	Alan R. Batten	NA	64.48	-146.75	unknown	Arctostaphylos uva-ursi (L.) Spreng.
1041288767	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	urn:occurrence:Arctos:UAM:Herb:73354:562879	73354	NA	Collector(s): Lou Schene	1959-07-27T00:00Z	NA	NA	208	1959	7	27	59-07-27	NA	NA	NA	NA	NA	US	Alaska	NA	NA	"Alaska Range, Mi 43 Denali Park Road, E Fork Toklat R."	"Alaska Range, Mi 43 Denali Park Road, E Fork Toklat R."	NA	NA	NA	NA	Alan R. Batten	NA	63.55	-149.76	unknown	Arctostaphylos uva-ursi (L.) Spreng.
1041354165	KHD	vascular plants	NA	NA	PRESERVED_SPECIMEN	NA	urn:uuid:f0bc359c-e2c1-445f-ace4-764162823ff5	KHD00030606	45	John Brett	1976-10-03T00:00Z	NA	277	NA	1976	10	3	NA	"In sandy, clay soil with Pine and Popuus, plants stems laying on the ground with smaller stems erect and all forming a dense mat on the ground."	NA	NA	NA	NA	US	Colorado	Larimer County	NA	1 mile S of the estes park YMCA Camp.	NA	8500 FT	NA	NA	NA	NA	NA	40.39169	-105.49362	NA	Arctostaphylos uva-ursi (L.) Spreng.
1041366745	KHD	vascular plants	NA	NA	PRESERVED_SPECIMEN	NA	urn:uuid:dfe01e46-cba2-436f-93fd-d2ab906ee723	KHD00017214	950903-14	"Lusby, Joel"	1995-09-03T00:00Z	NA	246	NA	1995	9	3	NA	"Shady, well-drained, rich soil."	NA	NA	NA	NA	US	Colorado	Clear Creek County	NA	"Herman Gulch Trail I-70, exit #218"	NA	NA	NA	NA	NA	NA	NA	39.66666	-105.83333	NA	Arctostaphylos uva-ursi (L.) Spreng.
1041366923	KHD	vascular plants	NA	NA	PRESERVED_SPECIMEN	NA	urn:uuid:b9d5e230-fc6e-4f9e-9972-c1573b5e0501	KHD00017194	NA	"Wharton, Candy"	1978-09-28T00:00Z	NA	271	NA	1978	9	28	NA	Ground cover in lodgepole forest in lower montane.	NA	NA	NA	NA	US	Colorado	Boulder County	NA	"N side of road along Route 72, 2.8 miles W of Crescent Park Road."	NA	NA	NA	NA	NA	NA	NA	39.92514	-105.40756	NA	Arctostaphylos uva-ursi subsp. adenotricha (Fernald & J.F.Macbr.) Calder & Roy L.Taylor
1097858727	NY	NA	NA	NA	PRESERVED_SPECIMEN	NA	99a83ce7-d662-461f-8bb6-0eac947b2936	472510	50974	M. H. Nee	2000-09-13T00:00Z	NA	NA	NA	2000	9	13	NA	NA	NA	NA	NA	NA	US	Michigan	Mackinac Co.	NA	"Private campground on N side of St. Ignace, just S of Rabbit Back Point."	NA	NA	NA	NA	NA	NA	NA	45.90917	-84.73667	M. H. Nee	Arctostaphylos uva-ursi (L.) Spreng.
1020871883	CAS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	CAS216473	11750	John Thomas Howell	1934-03-03T00:00Z	NA	NA	NA	1934	3	3	"Mar. 3, 1934"	NA	NA	NA	NA	NA	US	California	Mendocino	NA	6 miles south of Point Arena	NA	NA	NA	NA	NA	NA	NA	38.8421	-123.6345	NA	Arctostaphylos uva-ursi (L.) Spreng.
1020871987	CAS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	CAS216472	11751	John Thomas Howell	1934-03-03T00:00Z	NA	NA	NA	1934	3	3	"Mar. 3, 1934"	NA	NA	NA	NA	NA	US	California	Mendocino	NA	6 mi. s. of Point Arena.	NA	NA	NA	NA	NA	NA	NA	38.8421	-123.6345	NA	Arctostaphylos uva-ursi (L.) Spreng.
1020961229	CAS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	CAS645874	4068	"Jacob Sigg, Elizabeth McClintock, Walter Knight, Irja Knight"	1981-02-25T00:00Z	NA	NA	NA	1981	2	25	25-Feb-81	NA	NA	NA	NA	NA	US	California	Mendocino	NA	Material compares favorably with plants from Anchor Bay.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
1021206754	CAS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	CAS475920	371	Roman Gankin	1964-03-24T00:00Z	NA	NA	NA	1964	3	24	24-Mar-64	NA	NA	NA	NA	NA	US	California	Monterey	NA	"Just n. of Garrapata Creek, w. of State Highway 1."	NA	NA	NA	NA	NA	NA	NA	36.4177	-121.9141	NA	Arctostaphylos uva-ursi (L.) Spreng.
1021607079	UCD	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	UCD51955	990	"Jack Major, Samuel A. Bamberg"	1962-07-11T00:00Z	NA	NA	NA	1962	7	11	07 11 1962	NA	NA	NA	NA	NA	US	California	Mono	NA	"Convict Creek Basin, Sierra Nevada, Mono County, California"	NA	9950 ft.	NA	NA	NA	NA	NA	37.5559	-118.8683	NA	Arctostaphylos uva-ursi (L.) Spreng.
1021716180	RSA	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	RSA254756	1181	Thomas W. Nelson	1974-04-20T00:00Z	NA	NA	NA	1974	4	20	Apr 20 1974	NA	NA	NA	NA	NA	US	California	Humboldt	NA	Elk Head north of Trinidad.	NA	NA	NA	NA	NA	NA	NA	41.0689	-124.1562	NA	Arctostaphylos uva-ursi var. coactilis Fern. & J.F. Macbr.
1021793598	SBBG	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	SBBG25407	371	R. Gankin	1964-03-24T00:00Z	NA	NA	NA	1964	3	24	Mar 24 1964	NA	NA	NA	NA	NA	US	California	Monterey	NA	"Santa Lucia Mtns: just N of Garrapata Crk, W of St Hwy 1"	NA	NA	NA	NA	NA	NA	NA	36.4177	-121.9141	NA	Arctostaphylos uva-ursi (L.) Spreng.
1022001431	CAS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	CAS429787	7383	"Alice Eastwood, John Thomas Howell"	1939-05-28T00:00Z	NA	NA	NA	1939	5	28	28-May-39	NA	NA	NA	NA	NA	US	California	Marin	NA	Pt. Reyes lighthouse	NA	NA	NA	NA	NA	NA	NA	37.99566	-123.02291	NA	Arctostaphylos uva-ursi (L.) Spreng.
1022037568	JEPS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	JEPS81627	20606	Roger Raiche	1982-07-10T00:00Z	NA	NA	NA	1982	7	10	Jul 10 1982	NA	NA	NA	NA	NA	US	California	Marin	NA	granite knoll overlooking Tomales Bay State Park (on back road 0.3 mi n of its intersection with Pierce Point Rd and e of small granite quarry in back)	NA	400 ft	NA	NA	NA	NA	NA	38.12426973	-122.8896832	NA	Arctostaphylos uva-ursi (L.) Spreng.
1022082966	UC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	UC942924	50038	Lewis S. Rose	1950-03-27T00:00Z	NA	NA	NA	1950	3	27	Mar 27 1950	NA	NA	NA	NA	NA	US	California	Marin	NA	Point Reyes	NA	NA	NA	NA	NA	NA	NA	37.99983149	-123.000794	NA	Arctostaphylos uva-ursi (L.) Spreng.
1022218776	RSA	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	RSA164635	24561	P. C. Everett	1963-11-20T00:00Z	NA	NA	NA	1963	11	20	Nov 20 1963	NA	NA	NA	NA	NA	US	California	Marin	NA	"Mt. Vision, above Perth."	NA	229 m	NA	NA	NA	NA	NA	38.0862	-122.8748	NA	Arctostaphylos uva-ursi var. coactilis Fern. & J.F. Macbr.
1022289372	CAS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	CAS425196	s.n.	"James B. Roof, D. L. Harmon"	1961-06-06T00:00Z	NA	NA	NA	1961	6	6	06-Jun-61	NA	NA	NA	NA	NA	US	California	Monterey	NA	From the western face of Point Sur.	NA	125 ft	NA	NA	NA	NA	NA	36.3089	-121.8947	NA	Arctostaphylos uva-ursi (L.) Spreng.
415984442	UConn	CONN	NA	NA	PRESERVED_SPECIMEN	NA	NA	CONN00109000	NA	"Lee, Jin Su"	1973-12-10T00:00Z	NA	NA	NA	1973	12	10	10-Dec-73	Moorland	NA	NA	NA	NA	US	Massachusetts	Nantucket County	Nantucket	Nantucket	NA	NA	NA	NA	NA	seconds added from gazetteer	NA	41.28333	-70.16666	NA	Arctostaphylos uva-ursi (L.) Spreng.
318047671	KU	KANU	R. L. McGregor Herbarium Vascular Plants Collection	NA	PRESERVED_SPECIMEN	NA	0c5dce23-ba8b-11e3-8cfe-90b11c41863e	196987	NA	Marshall Albert Barber	1899-08-13T00:00Z	NA	NA	NA	1899	8	13	NA	NA	NA	NA	NA	NA	US	Washington	Jefferson	NA	"Port Townsend, near"	NA	0 ft	NA	NA	NA	NA	NA	NA	NA	Marshall Albert Barber	Arctostaphylos uva-ursi (L.) Spreng.
318047673	KU	KANU	R. L. McGregor Herbarium Vascular Plants Collection	NA	PRESERVED_SPECIMEN	NA	0515c63c-ba8b-11e3-8cfe-90b11c41863e	197030	NA	Steve Stephens; Ralph E Brooks	1969-08-16T00:00Z	NA	NA	NA	1969	8	16	NA	NA	NA	NA	NA	NA	US	Colorado	Chaffee	NA	"Nathrop, 10.5 mi W"	NA	9000 ft	NA	NA	NA	NA	NA	38.74706	-106.27017	Steve Stephens	Arctostaphylos uva-ursi (L.) Spreng.
441693131	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	113939	NA	Louis F. Henderson	1892-06-15T00:00Z	NA	NA	NA	1892	6	15	NA	NA	NA	NA	NA	NA	US	Washington	Yakima	NA	Upper Nachez.	NA	NA	NA	NA	NA	NA	NA	46.80851	-120.92043	NA	Arctostaphylos uva-ursi (L.) Spreng.
441693255	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	120397	NA	Phillips B. Freer	1950-07-02T00:00Z	NA	NA	NA	1950	7	2	NA	NA	NA	NA	NA	NA	US	Washington	Mason	NA	Mt. Elinor [Ellinor].	NA	NA	NA	NA	NA	NA	NA	47.52205	-123.26061	NA	Arctostaphylos uva-ursi (L.) Spreng.
441693273	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	120415	NA	William H. Baker	1960-04-24T00:00Z	NA	NA	NA	1960	4	24	NA	NA	NA	NA	NA	NA	US	Idaho	Nez Perce	NA	"Along the Clearwater River, 2 miles west of Lenore."	NA	NA	NA	NA	NA	NA	NA	46.5086	-116.59207	NA	Arctostaphylos uva-ursi (L.) Spreng.
441693344	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	120507	NA	A. R. Kruckeberg	1976-03-17T00:00Z	NA	NA	NA	1976	3	17	NA	NA	NA	NA	NA	NA	US	Washington	Mason	NA	Just south of railroad overpass and 2-3 miles south of Belfair on Allyn Road.	NA	NA	NA	NA	NA	NA	NA	47.4174	-122.84649	NA	Arctostaphylos uva-ursi (L.) Spreng.
466020062	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V54400	NA	"C.A. Weatherby, Una F. Weatherby"	1931-05-03T00:00Z	NA	NA	NA	1931	5	3	NA	NA	NA	NA	NA	NA	US	Massachusetts	NA	NA	plymouth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi var. coactilis Fern. & J.F. Macbr.
45550696	"California State University, Chico"	Herbarium	NA	NA	UNKNOWN	NA	NA	591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Humboldt	NA	Coastal.	NA	NA	NA	NA	NA	NA	NA	NA	NA	herbarium	Arctostaphylos uva-ursi (L.) Spreng.
51756572	OSC	ORE	NA	NA	PRESERVED_SPECIMEN	NA	NA	ORE65903	NA	Inez Caon	1964-08-01T00:00Z	NA	NA	NA	1964	8	1	NA	NA	NA	NA	NA	NA	US	Oregon	[Lane]	NA	sand dune at Wax Myrtle Camp.	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Chambers, K."	Arctostaphylos uva-ursi (L.) Spreng.
51756807	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	NA	NA	OSC110996	NA	J. Morris Johnson	1960-06-15T00:00Z	NA	NA	NA	1960	6	15	NA	NA	NA	NA	NA	NA	US	Oregon	Deschutes or Jefferson	NA	"Black Butte, NW of Sisters."	NA	NA	NA	NA	NA	NA	NA	44.3981	-121.6355	"Chambers, K."	Arctostaphylos uva-ursi (L.) Spreng.
51756989	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	NA	NA	OSC183302	NA	L.E. Detling	1937-06-11T00:00Z	NA	NA	NA	1937	6	11	NA	NA	NA	NA	NA	NA	US	Oregon	Lincoln	NA	6 miles south of Newport; sphagnum bog.	NA	NA	NA	NA	NA	NA	NA	44.5235	-124.0522	"Chambers, K."	Arctostaphylos uva-ursi (L.) Spreng.
543208950	CAS	BOT	NA	NA	PRESERVED_SPECIMEN	NA	urn:catalog:CAS:BOT:526030	526030	s.n.	"McClintock, Elizabeth"	1965-03-14T00:00Z	NA	73	NA	1965	3	14	3/14/65	on slope of left ridge	NA	NA	NA	NA	US	California	San Mateo County	NA	San Bruno Mt. Few hundred yards up Cable Ravine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
543244480	CAS	BOT	NA	NA	PRESERVED_SPECIMEN	NA	urn:catalog:CAS:BOT:645924	645924	4053	"Knight, Walter; Knight, Irja"	1981-03-01T00:00Z	NA	60	NA	1981	3	1	01-Mar-81	NA	NA	NA	NA	NA	US	California	Mendocino County	NA	Originally collected from 2 mi. n. of Gualala along State Route #1.	NA	NA	NA	NA	NA	NA	NA	38.78650028	-123.5560273	NA	Arctostaphylos uva-ursi (L.) Spreng.
543284682	CAS	BOT	NA	NA	PRESERVED_SPECIMEN	NA	urn:catalog:CAS:BOT:189269	189269	5258	"Baker, Milo S."	1931-06-27T00:00Z	NA	178	NA	1931	6	27	27-Jun-31	On grassy headland.	NA	NA	NA	NA	US	California	Mendocino County	NA	W. of Coast Highway + 5 mi. s. of Pt. Arena.	NA	NA	NA	NA	NA	NA	NA	38.8509	-123.6484	NA	Arctostaphylos uva-ursi (L.) Spreng.
543389023	CAS	BOT	NA	NA	PRESERVED_SPECIMEN	NA	urn:catalog:CAS:BOT:526032	526032	s.n.	"Menzies, Arthur; McClintock, Elizabeth"	1963-02-16T00:00Z	NA	47	NA	1963	2	16	16-Feb-63	NA	NA	NA	NA	NA	US	California	San Mateo County	NA	Slope southeast of parking lot below top of mountain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
1228324339	F	Botany	Endangered-Threatened-Extinct	F	PRESERVED_SPECIMEN	NA	e1761575-1640-4bb8-bb74-c1ffd5d8176e	Endangered-Threatened-Extinct	s.n.	J. W. Chickering	1859-05-16T00:00Z	NA	NA	NA	1859	5	16	NA	NA	NA	NA	NA	NA	US	Illinois	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.95	-88.4333	NA	Arctostaphylos uva-ursi (L.) Spreng.
1228341088	F	Botany	Endangered-Threatened-Extinct	F	PRESERVED_SPECIMEN	NA	6a68698a-4257-447d-8538-bf8ddc45764b	Midwest Flora | Endangered-Threatened-Extinct	2126	N. V. Haynie	1930-09-06T00:00Z	NA	NA	NA	1930	9	6	NA	NA	NA	NA	NA	NA	US	Illinois	Lake	NA	Beach	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
1055073548	KSTC	Plants	NA	NA	PRESERVED_SPECIMEN	NA	723feb42-04ef-45a7-a884-d8fed3fb50de	30726	2280	"Brooks, Ralph"	1970-06-09T00:00Z	NA	NA	NA	1970	6	9	NA	NA	NA	NA	NA	NA	US	South Dakota	Pennington	NA	"Deerfield, 1 mi S"	NA	NA	NA	NA	NA	NA	NA	44.00274	-103.83361	"Brooks, Ralph"	Arctostaphylos uva-ursi (L.) Spreng.
174474739	NMC	Herb	NA	NA	PRESERVED_SPECIMEN	NA	NA	20287	NA	P.C. Standley	1908-08-01T00:00Z	NA	NA	NA	1908	8	1	NA	NA	NA	NA	NA	NA	US	New Mexico	San Miguel	NA	Harvey's Upper Ranch; in the Pecos National Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	P.C. Standley	Arctostaphylos uva-ursi (L.) Spreng.
176878720	KU	KANU	R. L. McGregor Herbarium Vascular Plants Collection	NA	PRESERVED_SPECIMEN	NA	045f29e4-ba8b-11e3-8cfe-90b11c41863e	197050	NA	William T Barker	1966-07-17T00:00Z	NA	NA	NA	1966	7	17	NA	NA	NA	NA	NA	NA	US	South Dakota	Lawrence	NA	"Deadwood, 4 mi S along US 85"	NA	NA	NA	NA	NA	NA	NA	NA	NA	Caleb A Morse	Arctostaphylos uva-ursi (L.) Spreng.
63854365	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	NA	NA	OSC215517	NA	J. Lowe	2003-09-22T00:00Z	NA	NA	NA	2003	9	22	NA	NA	NA	NA	NA	NA	US	Oregon	Coos	NA	Pacific North West Coast; New River Acec along Muddy Lake Trail & Old Bog Trail.	NA	NA	NA	NA	NA	NA	NA	42.9947	-124.4525	person unknown	Arctostaphylos uva-ursi (L.) Spreng.
60043298	USU	UTC	NA	NA	UNKNOWN	NA	NA	36510	NA	R. S. Snell	1937-08-11T00:00Z	NA	NA	NA	1937	8	11	NA	NA	NA	NA	NA	NA	US	Utah	Wasatch	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
60044688	USU	UTC	NA	NA	UNKNOWN	NA	NA	196289	NA	RJ Shaw	1986-07-15T00:00Z	NA	NA	NA	1986	7	15	NA	NA	NA	NA	NA	NA	US	Utah	Daggett	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
885269512	US	Botany	NA	NA	PRESERVED_SPECIMEN	NA	http://n2t.net/ark:/65665/37a0cb88d-3a6a-450c-9599-3b2f37068424	374480.106	1784	F. V. Coville & T. H. Kearney	1899-07-08T00:00Z	NA	189	189	1899	7	8	NA	NA	NA	NA	NA	NA	US	Alaska	NA	NA	Unalaska	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
918812971	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	7344	V125588	4194	L.H. Bailey	1954-05-15T00:00Z	NA	NA	NA	1954	5	15	1954 May 15	edges of stunted pine thickets on high bluffs above ocean beach	NA	NA	NA	NA	US	Oregon	NA	NA	"ca. 5.5 miles south of newport, Lincoln County"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
997476478	MA	MA	"Real Jard�_n Bot��nico (Madrid), Vascular Plant Herbarium (MA)"	NA	PRESERVED_SPECIMEN	NA	NA	248986-1	s.n.	F.E. Fritsch	NA	NA	NA	NA	1932	9	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	"Massachusetts: bog, Wood�s Hole"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
1228219294	F	Botany	Endangered-Threatened-Extinct	F	PRESERVED_SPECIMEN	NA	08d82d36-b8fc-417f-b14c-919a871de525	Midwest Flora | Endangered-Threatened-Extinct	NA	A. S. Rouffa	1950-05-06T00:00Z	NA	NA	NA	1950	5	6	NA	NA	NA	NA	NA	NA	US	Indiana	Lake	NA	Gary	NA	NA	NA	NA	NA	NA	NA	41.59337	-87.34643	NA	Arctostaphylos uva-ursi (L.) Spreng.
1228585667	F	Botany	Endangered-Threatened-Extinct	F	PRESERVED_SPECIMEN	NA	8b96bc10-4958-4e40-8ce5-ecd780f9f242	Midwest Flora | Endangered-Threatened-Extinct	9	E. Ostrander & D. Shannon	1907-05-19T00:00Z	NA	NA	NA	1907	5	19	NA	NA	NA	NA	NA	NA	US	Indiana	Lake	NA	"East Chicago, Indiana Harbor"	NA	NA	NA	NA	NA	NA	NA	41.67004	-87.44115	NA	Arctostaphylos uva-ursi (L.) Spreng.
119974136	UCD	Herbarium	NA	NA	PRESERVED_SPECIMEN	NA	DAV:Herbarium:51955	51955	990	Jack Major	1962-07-11T00:00Z	NA	NA	NA	1962	7	11	NA	NA	NA	NA	NA	NA	US	California	Mono County	NA	"Convict Creek Basin, Sierra Nevada, Mono County, California."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
119974144	UCD	Herbarium	NA	NA	PRESERVED_SPECIMEN	NA	DAV:Herbarium:52029	52029	17500	Joseph P. Tracy	1945-03-30T00:00Z	NA	NA	NA	1945	3	30	NA	NA	NA	NA	NA	NA	US	California	Humboldt County	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
119974149	UCD	Herbarium	NA	NA	PRESERVED_SPECIMEN	NA	DAV:Herbarium:52030	52030	868	Jack Major	1962-07-07T00:00Z	NA	NA	NA	1962	7	7	NA	NA	NA	NA	NA	NA	US	California	Mono County	NA	"Convict Creek Basin, Sierra Nevada, Mono County, California."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
119974172	UCD	Herbarium	NA	NA	PRESERVED_SPECIMEN	NA	DAV:Herbarium:52045	52045	2358	Beryl O. Schreiber	1937-02-21T00:00Z	NA	NA	NA	1937	2	21	NA	NA	NA	NA	NA	NA	US	California	Marin County	NA	"Collected on Mount Vision, 1.3 miles west of Inverness, in Chaparral."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
119974235	UCD	Herbarium	NA	NA	PRESERVED_SPECIMEN	NA	DAV:Herbarium:52151	52151	4426	Walter & Irja Knight	1981-07-03T00:00Z	NA	NA	NA	1981	7	3	NA	NA	NA	NA	NA	NA	US	California	San Mateo County	NA	"Kamchatka Point, San Bruno Mt., San Mateo County, California."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
119974207	UCD	Herbarium	NA	NA	PRESERVED_SPECIMEN	NA	DAV:Herbarium:52065	52065	s.n.	Jack Major	1966-09-14T00:00Z	NA	NA	NA	1966	9	14	NA	NA	NA	NA	NA	NA	US	California	Mono County	NA	"On trail above poplar grove, along trail to Lake Mildred up Convict Creek, Sierra Nevada, Mono County, California."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
